transaction_id,transaction_date
37769,03-22-2023 09:47:55
44450,04-03-2023 09:03:03
69632,05-08-2023 16:34:33
6545,01-15-2023 12:59:16
64509,05-02-2023 18:29:07
72086,05-11-2023 14:06:30
97222,06-09-2023 12:12:40
31609,03-10-2023 10:09:38
47681,04-08-2023 06:34:49
17788,02-10-2023 07:52:38
110401,06-24-2023 08:30:19
107296,06-20-2023 16:05:14
100803,06-13-2023 11:29:53
5683,01-13-2023 12:48:12
61842,04-29-2023 11:12:24
76294,05-16-2023 16:25:54
55339,04-19-2023 13:57:08
105545,06-18-2023 17:36:31
37646,03-22-2023 07:36:49
30958,03-09-2023 09:12:09
25186,02-26-2023 12:30:42
104367,06-17-2023 10:48:56
96079,06-08-2023 10:51:39
108905,06-22-2023 14:18:24
44458,04-03-2023 09:17:27
83926,05-25-2023 16:15:12
77995,05-18-2023 19:37:32
100043,06-12-2023 15:48:57
5549,01-13-2023 09:41:36
73101,05-13-2023 07:20:56
18794,02-12-2023 10:02:59
110093,06-23-2023 18:05:26
55114,04-19-2023 09:37:04
29210,03-05-2023 19:12:40
104337,06-17-2023 10:34:08
108197,06-21-2023 18:19:32
109821,06-23-2023 13:20:09
1859,01-04-2023 18:54:31
30816,03-09-2023 07:12:33
104133,06-17-2023 08:46:10
43682,04-01-2023 19:25:57
83216,05-24-2023 19:55:39
32471,03-12-2023 07:25:33
70385,05-09-2023 13:12:25
52126,04-14-2023 17:49:25
4892,01-11-2023 16:21:54
17892,02-10-2023 09:35:13
100811,06-13-2023 11:41:50
7973,01-18-2023 18:20:21
54748,04-18-2023 16:53:04
62939,05-01-2023 09:26:43
59981,04-26-2023 13:37:29
108200,06-21-2023 18:22:37
24389,02-24-2023 17:57:46
27810,03-03-2023 14:15:52
47632,04-07-2023 18:39:40
19583,02-14-2023 08:45:04
110174,06-23-2023 19:40:32
32654,03-12-2023 10:13:50
115431,06-29-2023 11:48:50
61643,04-28-2023 18:44:01
97644,06-10-2023 07:24:02
38049,03-22-2023 17:04:52
42618,03-31-2023 08:33:36
26871,03-01-2023 18:00:34
111781,06-25-2023 12:48:34
27025,03-02-2023 09:47:22
50814,04-12-2023 14:26:15
39109,03-24-2023 14:17:31
101723,06-14-2023 12:40:36
8723,01-20-2023 15:01:52
56307,04-21-2023 09:44:52
81968,05-23-2023 13:46:20
26930,03-01-2023 19:09:54
60452,04-27-2023 09:24:45
82185,05-23-2023 17:49:08
16244,02-06-2023 16:04:28
41821,03-29-2023 13:43:08
111526,06-25-2023 09:33:42
109096,06-22-2023 17:24:36
77741,05-18-2023 12:55:50
91013,06-02-2023 19:31:36
100808,06-13-2023 11:37:48
50191,04-11-2023 14:52:49
64514,05-02-2023 18:31:49
110080,06-23-2023 17:52:29
65617,05-04-2023 09:25:39
42298,03-30-2023 10:28:52
92078,06-04-2023 08:23:58
114480,06-28-2023 10:44:20
42289,03-30-2023 10:19:13
33468,03-14-2023 07:49:19
100913,06-13-2023 14:20:39
62657,04-30-2023 13:49:29
116150,06-30-2023 08:27:44
14481,02-02-2023 18:34:48
12631,01-29-2023 11:38:54
46812,04-06-2023 15:32:45
17595,02-09-2023 13:10:42
59937,04-26-2023 12:46:44
66116,05-04-2023 15:50:11
91484,06-03-2023 13:38:29
68008,05-06-2023 18:08:26
100339,06-13-2023 08:12:42
70786,05-10-2023 08:01:55
83040,05-24-2023 16:24:29
10880,01-25-2023 11:12:50
39605,03-25-2023 11:47:24
30251,03-08-2023 06:53:09
9670,01-23-2023 06:48:37
76405,05-16-2023 19:39:26
6897,01-16-2023 09:37:41
67722,05-06-2023 14:48:58
101050,06-13-2023 17:35:21
84210,05-26-2023 07:35:47
16346,02-06-2023 18:13:52
108176,06-21-2023 17:41:59
107439,06-21-2023 07:06:39
38623,03-23-2023 17:21:36
33139,03-13-2023 10:03:25
76763,05-17-2023 09:54:18
105459,06-18-2023 15:53:45
19473,02-13-2023 18:17:36
66263,05-04-2023 17:41:18
24647,02-25-2023 10:29:25
58185,04-24-2023 08:26:51
74497,05-14-2023 15:18:55
16019,02-06-2023 09:46:40
97660,06-10-2023 07:35:04
63014,05-01-2023 11:02:36
102558,06-15-2023 11:57:48
15425,02-04-2023 17:17:59
14164,02-02-2023 11:50:32
52234,04-15-2023 07:09:23
27093,03-02-2023 11:50:18
101686,06-14-2023 11:35:55
27872,03-03-2023 15:15:48
24663,02-25-2023 10:50:31
4161,01-10-2023 07:39:52
59802,04-26-2023 10:18:02
30787,03-08-2023 19:58:16
90179,06-02-2023 09:36:26
39053,03-24-2023 12:35:06
94355,06-06-2023 14:05:44
76543,05-17-2023 07:37:56
7783,01-18-2023 10:26:52
75513,05-16-2023 06:18:46
102703,06-15-2023 15:23:42
82519,05-24-2023 09:00:10
46715,04-06-2023 14:05:44
9555,01-22-2023 15:39:18
78748,05-19-2023 15:49:48
91970,06-03-2023 18:57:57
43534,04-01-2023 17:09:42
18996,02-12-2023 16:46:41
53006,04-16-2023 08:12:00
99918,06-12-2023 12:49:31
73587,05-13-2023 11:22:42
69181,05-08-2023 09:36:07
27988,03-03-2023 17:01:00
64313,05-02-2023 16:08:34
47698,04-08-2023 07:08:54
74955,05-15-2023 09:18:52
23383,02-22-2023 16:28:54
52465,04-15-2023 09:53:04
24685,02-25-2023 11:22:03
110921,06-24-2023 14:57:30
88422,05-31-2023 07:48:08
83453,05-25-2023 08:56:28
54017,04-17-2023 13:26:02
101092,06-13-2023 18:31:06
111197,06-24-2023 19:44:06
52627,04-15-2023 12:24:35
82453,05-24-2023 08:22:50
44779,04-03-2023 14:48:41
85488,05-27-2023 10:57:04
50793,04-12-2023 13:51:11
56245,04-21-2023 09:10:40
82039,05-23-2023 14:55:35
66576,05-05-2023 10:37:09
52466,04-15-2023 09:53:10
67574,05-06-2023 12:41:41
68009,05-06-2023 18:08:50
92955,06-04-2023 19:08:24
17894,02-10-2023 09:36:10
82447,05-24-2023 08:19:06
83060,05-24-2023 16:42:59
54487,04-18-2023 10:19:25
104763,06-18-2023 07:20:28
1572,01-04-2023 12:04:58
14017,02-01-2023 19:21:29
47834,04-08-2023 09:03:01
99405,06-12-2023 07:07:25
35752,03-18-2023 09:49:26
57118,04-22-2023 13:52:32
65665,05-04-2023 10:28:05
49933,04-11-2023 09:30:27
93014,06-05-2023 07:45:17
116125,06-30-2023 08:18:07
53260,04-16-2023 10:40:13
66405,05-04-2023 19:57:17
101486,06-14-2023 09:47:44
44040,04-02-2023 14:28:01
78266,05-19-2023 08:34:13
60411,04-27-2023 09:03:58
65888,05-04-2023 13:17:25
33936,03-15-2023 06:39:55
6353,01-15-2023 09:02:48
58262,04-24-2023 09:25:08
101020,06-13-2023 16:51:00
112170,06-25-2023 19:39:41
33966,03-15-2023 07:21:29
67604,05-06-2023 13:02:32
61594,04-28-2023 17:48:18
30871,03-09-2023 07:59:46
39143,03-24-2023 15:04:43
55771,04-20-2023 10:00:19
52176,04-14-2023 20:04:19
100753,06-13-2023 10:43:45
45111,04-04-2023 08:18:32
83903,05-25-2023 15:54:55
8999,01-21-2023 09:46:39
61570,04-28-2023 17:29:25
109984,06-23-2023 16:04:09
18396,02-11-2023 10:18:37
42635,03-31-2023 08:45:17
64743,05-03-2023 10:03:51
98527,06-11-2023 07:17:45
27123,03-02-2023 12:26:18
106198,06-19-2023 11:03:11
29711,03-06-2023 18:38:35
104885,06-18-2023 08:14:05
82820,05-24-2023 12:53:10
7798,01-18-2023 10:43:56
11206,01-26-2023 07:54:53
3226,01-07-2023 19:30:18
33023,03-13-2023 08:35:49
18209,02-11-2023 06:59:05
19915,02-15-2023 06:45:30
94395,06-06-2023 14:39:18
1532,01-04-2023 11:11:40
98378,06-10-2023 18:08:05
99189,06-11-2023 16:04:15
42260,03-30-2023 09:51:49
114153,06-27-2023 18:51:41
54899,04-19-2023 07:19:41
77955,05-18-2023 17:52:03
56106,04-21-2023 07:31:08
70265,05-09-2023 10:52:04
85737,05-27-2023 15:42:26
53014,04-16-2023 08:17:34
94303,06-06-2023 13:22:52
81277,05-22-2023 17:35:27
87854,05-30-2023 09:40:49
75351,05-15-2023 15:37:03
15379,02-04-2023 16:26:15
60746,04-27-2023 13:49:29
79338,05-20-2023 10:33:00
60153,04-26-2023 17:32:23
113812,06-27-2023 12:40:32
42974,03-31-2023 19:07:24
12194,01-28-2023 10:28:59
28650,03-04-2023 19:01:01
103783,06-16-2023 17:09:31
91946,06-03-2023 18:39:30
4178,01-10-2023 08:00:10
37624,03-22-2023 07:14:02
61947,04-29-2023 13:38:20
85546,05-27-2023 12:00:54
97167,06-09-2023 11:01:59
73522,05-13-2023 10:41:29
49247,04-10-2023 09:03:00
39280,03-24-2023 19:20:59
53633,04-17-2023 07:03:13
90039,06-01-2023 19:34:39
114511,06-28-2023 11:13:26
26962,03-02-2023 07:33:13
39987,03-26-2023 08:11:07
37305,03-21-2023 09:56:01
49248,04-10-2023 09:03:26
1089,01-03-2023 11:50:55
15205,02-04-2023 12:38:51
58891,04-25-2023 08:08:18
86136,05-28-2023 09:41:27
78379,05-19-2023 09:36:03
101475,06-14-2023 09:44:31
75443,05-15-2023 18:17:42
54358,04-18-2023 08:54:02
57987,04-23-2023 18:19:51
49648,04-10-2023 18:08:05
113297,06-27-2023 08:15:29
39950,03-26-2023 07:39:16
114264,06-28-2023 07:44:10
1369,01-03-2023 17:28:50
86310,05-28-2023 12:34:18
17308,02-09-2023 07:27:27
39381,03-25-2023 07:49:34
33486,03-14-2023 08:11:20
60545,04-27-2023 10:15:41
103629,06-16-2023 14:19:21
57647,04-23-2023 10:30:21
85396,05-27-2023 10:20:48
8975,01-21-2023 09:26:34
23119,02-22-2023 08:45:01
53834,04-17-2023 09:39:34
105881,06-19-2023 08:27:18
90743,06-02-2023 16:28:51
93845,06-05-2023 18:22:59
109950,06-23-2023 15:24:26
34929,03-16-2023 16:11:35
87462,05-29-2023 17:38:40
4008,01-09-2023 14:00:54
88937,05-31-2023 15:55:06
110061,06-23-2023 17:28:37
108845,06-22-2023 13:09:44
75277,05-15-2023 13:46:26
11181,01-26-2023 07:23:21
11927,01-27-2023 14:00:29
103556,06-16-2023 12:45:08
32866,03-12-2023 17:43:12
83424,05-25-2023 08:41:41
94654,06-06-2023 17:31:41
5826,01-13-2023 20:58:04
24423,02-24-2023 19:17:40
77775,05-18-2023 13:37:20
63444,05-01-2023 16:12:12
53111,04-16-2023 09:11:43
70032,05-09-2023 09:06:38
83757,05-25-2023 13:02:20
93299,06-05-2023 12:17:52
64754,05-03-2023 10:22:26
104752,06-18-2023 07:15:29
21707,02-19-2023 07:11:01
6758,01-16-2023 07:31:12
89228,06-01-2023 10:09:04
81170,05-22-2023 15:38:38
98811,06-11-2023 09:44:44
85427,05-27-2023 10:34:53
82666,05-24-2023 10:40:42
59832,04-26-2023 10:44:03
19249,02-13-2023 09:52:58
11157,01-26-2023 06:59:38
63437,05-01-2023 16:06:04
98611,06-11-2023 08:11:38
115478,06-29-2023 12:26:52
78027,05-19-2023 06:28:55
67470,05-06-2023 10:59:07
48990,04-09-2023 19:20:57
100655,06-13-2023 10:10:58
24836,02-25-2023 16:52:30
88379,05-31-2023 07:13:10
40431,03-27-2023 07:01:52
30010,03-07-2023 11:03:14
46164,04-05-2023 15:30:46
113892,06-27-2023 14:25:21
78330,05-19-2023 09:07:11
44263,04-02-2023 17:38:13
115195,06-29-2023 08:23:59
107965,06-21-2023 11:36:49
17821,02-10-2023 08:29:34
28837,03-05-2023 11:52:05
14133,02-02-2023 11:01:57
93434,06-05-2023 13:36:14
69261,05-08-2023 10:22:38
87709,05-30-2023 08:20:31
5524,01-13-2023 09:22:52
3807,01-09-2023 09:07:08
70777,05-10-2023 07:56:44
40196,03-26-2023 11:52:31
13122,01-30-2023 13:57:16
67852,05-06-2023 16:11:54
41192,03-28-2023 10:47:26
7207,01-17-2023 07:13:43
70720,05-10-2023 07:26:13
87143,05-29-2023 13:01:40
7687,01-18-2023 08:54:29
35319,03-17-2023 10:44:29
12775,01-29-2023 16:11:30
65420,05-03-2023 18:26:32
59026,04-25-2023 09:54:24
7074,01-16-2023 15:18:19
29423,03-06-2023 12:39:35
48813,04-09-2023 12:27:04
92670,06-04-2023 15:43:18
20454,02-16-2023 08:01:54
99331,06-12-2023 06:17:44
63721,05-01-2023 19:57:56
25057,02-26-2023 09:12:14
65223,05-03-2023 16:07:54
22162,02-19-2023 19:34:04
86158,05-28-2023 10:09:30
67419,05-06-2023 09:52:23
110066,06-23-2023 17:35:46
73162,05-13-2023 08:02:24
6252,01-15-2023 07:22:05
73791,05-13-2023 16:38:54
96411,06-08-2023 16:17:11
65296,05-03-2023 16:58:42
66626,05-05-2023 11:24:09
21505,02-18-2023 11:20:26
76120,05-16-2023 12:40:53
20870,02-17-2023 07:05:39
91668,06-03-2023 15:40:59
26800,03-01-2023 16:41:28
94801,06-06-2023 19:40:40
36281,03-19-2023 09:50:31
4759,01-11-2023 10:33:11
58691,04-24-2023 17:47:29
87902,05-30-2023 10:00:37
60106,04-26-2023 16:28:02
811,01-02-2023 16:05:18
107900,06-21-2023 10:43:30
9952,01-23-2023 13:13:57
88289,05-30-2023 18:14:17
2793,01-06-2023 19:37:19
28740,03-05-2023 09:16:42
19340,02-13-2023 11:30:47
87681,05-30-2023 08:06:16
72849,05-12-2023 13:30:05
43590,04-01-2023 18:00:34
111840,06-25-2023 13:46:02
90968,06-02-2023 18:55:23
19354,02-13-2023 12:13:32
67052,05-05-2023 16:33:48
32124,03-11-2023 09:54:07
27850,03-03-2023 14:55:36
56328,04-21-2023 09:55:33
63126,05-01-2023 12:18:07
64427,05-02-2023 17:28:12
54035,04-17-2023 14:15:40
94951,06-07-2023 08:34:41
72689,05-12-2023 10:25:13
44988,04-03-2023 18:14:14
106279,06-19-2023 12:25:09
91335,06-03-2023 11:58:23
52046,04-14-2023 14:34:40
116018,06-30-2023 07:09:42
56124,04-21-2023 07:58:20
73866,05-13-2023 18:53:28
115158,06-29-2023 07:33:56
92464,06-04-2023 13:37:58
5593,01-13-2023 10:13:07
107600,06-21-2023 08:45:51
96384,06-08-2023 15:50:08
18293,02-11-2023 08:27:10
63224,05-01-2023 13:30:26
85753,05-27-2023 15:55:18
88075,05-30-2023 12:40:46
44442,04-03-2023 08:54:44
58229,04-24-2023 08:56:37
3495,01-08-2023 12:28:50
74870,05-15-2023 08:39:44
2801,01-07-2023 06:08:57
2770,01-06-2023 18:37:39
37650,03-22-2023 07:41:55
24062,02-24-2023 08:46:17
88455,05-31-2023 08:07:13
113958,06-27-2023 15:25:56
79247,05-20-2023 09:52:19
37585,03-22-2023 06:26:01
26543,03-01-2023 11:39:28
34064,03-15-2023 08:48:33
32228,03-11-2023 12:22:15
85235,05-27-2023 09:14:21
24890,02-25-2023 18:54:48
89627,06-01-2023 14:55:34
103022,06-16-2023 07:41:20
32486,03-12-2023 07:37:03
115325,06-29-2023 10:10:02
92740,06-04-2023 16:29:40
62135,04-29-2023 17:21:08
115155,06-29-2023 07:32:03
78887,05-19-2023 19:28:44
37738,03-22-2023 09:14:47
48190,04-08-2023 15:18:23
75566,05-16-2023 07:09:11
76981,05-17-2023 13:48:17
26097,02-28-2023 11:40:45
33138,03-13-2023 10:02:57
89162,06-01-2023 08:58:56
60159,04-26-2023 17:38:42
108179,06-21-2023 17:45:38
115794,06-29-2023 16:56:09
68769,05-07-2023 17:05:34
469,01-01-2023 19:34:48
31206,03-09-2023 13:53:54
10547,01-24-2023 16:10:20
92288,06-04-2023 11:39:47
63660,05-01-2023 18:51:03
100113,06-12-2023 17:15:43
3581,01-08-2023 16:27:14
22524,02-20-2023 16:07:23
80284,05-21-2023 14:48:36
99801,06-12-2023 10:41:21
85178,05-27-2023 08:49:04
10103,01-23-2023 17:53:52
56957,04-22-2023 10:34:14
91529,06-03-2023 14:15:14
103134,06-16-2023 08:29:03
74657,05-15-2023 06:41:08
72005,05-11-2023 12:06:15
82263,05-23-2023 19:22:02
55795,04-20-2023 10:14:27
63564,05-01-2023 17:34:47
62896,05-01-2023 08:44:43
50087,04-11-2023 11:42:02
80197,05-21-2023 12:15:17
21943,02-19-2023 10:44:08
17383,02-09-2023 08:38:10
24311,02-24-2023 15:04:43
115555,06-29-2023 13:39:55
110059,06-23-2023 17:25:37
28403,03-04-2023 14:15:34
72740,05-12-2023 10:54:38
102701,06-15-2023 15:23:02
55066,04-19-2023 09:07:16
17275,02-08-2023 19:59:21
15529,02-05-2023 07:51:41
58286,04-24-2023 09:48:46
72681,05-12-2023 10:21:28
7635,01-18-2023 07:51:21
29561,03-06-2023 15:35:25
58101,04-24-2023 07:19:39
112336,06-26-2023 07:53:55
33402,03-13-2023 17:22:01
23389,02-22-2023 16:37:33
17192,02-08-2023 16:36:25
31927,03-11-2023 06:44:54
95209,06-07-2023 10:35:06
44897,04-03-2023 16:38:00
31980,03-11-2023 07:44:28
321,01-01-2023 16:00:23
21591,02-18-2023 15:38:25
78637,05-19-2023 12:59:08
85867,05-27-2023 17:57:27
67688,05-06-2023 14:14:41
78158,05-19-2023 07:40:56
100702,06-13-2023 10:31:05
31222,03-09-2023 14:27:43
106231,06-19-2023 11:27:51
77067,05-17-2023 16:40:31
33041,03-13-2023 08:46:12
1521,01-04-2023 10:24:25
19259,02-13-2023 10:03:24
7606,01-18-2023 07:21:18
59863,04-26-2023 11:12:20
110441,06-24-2023 08:53:53
77105,05-17-2023 17:49:28
50194,04-11-2023 14:54:44
43522,04-01-2023 16:55:13
58478,04-24-2023 12:58:44
27835,03-03-2023 14:45:28
7526,01-17-2023 17:01:00
77883,05-18-2023 16:13:06
52455,04-15-2023 09:45:52
45724,04-04-2023 19:23:20
2699,01-06-2023 16:41:34
68164,05-07-2023 07:39:29
107027,06-20-2023 10:19:48
18792,02-12-2023 09:59:02
87579,05-30-2023 06:34:51
54551,04-18-2023 10:56:32
94502,06-06-2023 15:42:29
38860,03-24-2023 08:57:57
87859,05-30-2023 09:42:44
83739,05-25-2023 12:42:34
32041,03-11-2023 08:38:25
14559,02-03-2023 08:41:09
65995,05-04-2023 14:32:42
94197,06-06-2023 12:05:00
81511,05-23-2023 07:35:58
2690,01-06-2023 16:28:02
37280,03-21-2023 09:44:12
31384,03-10-2023 07:11:07
58672,04-24-2023 17:14:45
54758,04-18-2023 17:08:29
22519,02-20-2023 15:52:16
91577,06-03-2023 14:47:02
116059,06-30-2023 07:39:31
57098,04-22-2023 13:18:27
110117,06-23-2023 18:35:29
81512,05-23-2023 07:36:24
12109,01-28-2023 07:35:18
69571,05-08-2023 15:25:07
27472,03-02-2023 18:41:51
103063,06-16-2023 07:55:22
62794,04-30-2023 18:20:09
13359,01-31-2023 09:35:50
104638,06-17-2023 18:10:40
77970,05-18-2023 18:26:20
12201,01-28-2023 10:42:29
69079,05-08-2023 08:38:43
77582,05-18-2023 10:27:31
79706,05-21-2023 07:08:47
60951,04-27-2023 18:08:44
69806,05-09-2023 07:01:58
42843,03-31-2023 12:30:47
13200,01-30-2023 17:52:15
103159,06-16-2023 08:43:17
3426,01-08-2023 10:43:40
25582,02-27-2023 09:26:56
91341,06-03-2023 12:00:35
101597,06-14-2023 10:34:21
109632,06-23-2023 10:32:59
17531,02-09-2023 10:49:47
36588,03-19-2023 19:27:04
51900,04-14-2023 10:16:45
80090,05-21-2023 10:34:18
44560,04-03-2023 11:33:06
21153,02-17-2023 15:03:11
36011,03-18-2023 17:16:53
33258,03-13-2023 12:01:55
91850,06-03-2023 17:39:23
10485,01-24-2023 14:23:00
55665,04-20-2023 08:58:25
24332,02-24-2023 15:50:14
97691,06-10-2023 07:52:38
16240,02-06-2023 15:58:17
21739,02-19-2023 07:34:51
27204,03-02-2023 13:47:02
79177,05-20-2023 09:20:45
16475,02-07-2023 08:37:39
101042,06-13-2023 17:21:31
116781,06-30-2023 19:52:28
42757,03-31-2023 10:19:29
39521,03-25-2023 10:09:21
61489,04-28-2023 16:03:19
38691,03-23-2023 19:35:24
36051,03-18-2023 19:50:37
36628,03-20-2023 07:41:13
35059,03-17-2023 06:55:23
58840,04-25-2023 07:24:30
15178,02-04-2023 12:06:32
12021,01-27-2023 17:23:20
105025,06-18-2023 09:32:57
67655,05-06-2023 13:46:35
114808,06-28-2023 14:59:46
22680,02-21-2023 08:57:58
8436,01-19-2023 19:57:05
30002,03-07-2023 10:53:56
44275,04-02-2023 17:47:32
81278,05-22-2023 17:35:50
103608,06-16-2023 13:50:54
31520,03-10-2023 09:03:26
98337,06-10-2023 17:07:14
48877,04-09-2023 14:39:24
66912,05-05-2023 14:48:51
62081,04-29-2023 16:16:02
28320,03-04-2023 12:48:22
62027,04-29-2023 15:11:07
64826,05-03-2023 11:26:49
54004,04-17-2023 12:54:28
36052,03-18-2023 19:54:33
7809,01-18-2023 10:53:36
26123,02-28-2023 12:20:43
75275,05-15-2023 13:44:13
96908,06-09-2023 09:19:32
82835,05-24-2023 13:11:40
80512,05-22-2023 07:00:38
55298,04-19-2023 12:30:38
52843,04-16-2023 06:06:16
85182,05-27-2023 08:51:35
12818,01-29-2023 17:30:46
20879,02-17-2023 07:18:58
59481,04-25-2023 19:33:56
20655,02-16-2023 11:46:30
9355,01-22-2023 09:05:04
20675,02-16-2023 12:49:36
89439,06-01-2023 12:49:16
79401,05-20-2023 11:29:09
4273,01-10-2023 09:19:43
102933,06-16-2023 07:02:45
79256,05-20-2023 09:56:50
91756,06-03-2023 16:31:06
93720,06-05-2023 16:57:09
44066,04-02-2023 14:53:55
51789,04-14-2023 09:27:24
66088,05-04-2023 15:32:02
39765,03-25-2023 16:27:46
13790,02-01-2023 14:02:47
61286,04-28-2023 12:34:18
47098,04-07-2023 07:42:30
87927,05-30-2023 10:18:05
110968,06-24-2023 15:39:45
29573,03-06-2023 15:49:11
45469,04-04-2023 15:05:01
7517,01-17-2023 16:26:19
16738,02-07-2023 16:51:21
53340,04-16-2023 12:02:53
73475,05-13-2023 10:27:42
19695,02-14-2023 09:58:07
39551,03-25-2023 10:35:38
36784,03-20-2023 09:27:01
50111,04-11-2023 12:24:18
45504,04-04-2023 15:43:13
89832,06-01-2023 17:09:42
88322,05-30-2023 19:11:38
116375,06-30-2023 10:25:26
52918,04-16-2023 07:19:07
59207,04-25-2023 12:45:29
351,01-01-2023 16:41:51
77613,05-18-2023 10:40:29
92844,06-04-2023 17:42:58
23721,02-23-2023 11:22:27
97151,06-09-2023 10:52:58
105204,06-18-2023 10:43:56
102116,06-15-2023 07:51:52
59174,04-25-2023 12:05:39
89864,06-01-2023 17:26:58
105655,06-19-2023 06:40:19
105250,06-18-2023 11:23:11
66085,05-04-2023 15:31:25
76308,05-16-2023 16:52:32
68305,05-07-2023 08:58:42
81154,05-22-2023 15:20:31
83832,05-25-2023 14:18:30
86081,05-28-2023 08:53:55
9031,01-21-2023 10:11:08
2083,01-05-2023 12:51:08
78956,05-20-2023 07:55:11
110365,06-24-2023 08:07:25
65304,05-03-2023 17:06:38
92318,06-04-2023 12:01:42
77633,05-18-2023 10:51:05
73082,05-13-2023 07:02:49
111815,06-25-2023 13:22:46
55808,04-20-2023 10:21:42
100345,06-13-2023 08:15:55
83734,05-25-2023 12:33:55
29416,03-06-2023 12:32:02
20550,02-16-2023 09:33:52
18066,02-10-2023 13:56:33
29056,03-05-2023 16:07:38
60557,04-27-2023 10:19:42
45243,04-04-2023 11:26:14
56293,04-21-2023 09:37:14
32908,03-12-2023 19:01:08
17578,02-09-2023 12:08:18
27540,03-03-2023 07:37:05
100301,06-13-2023 07:55:47
68118,05-07-2023 07:01:52
61090,04-28-2023 08:23:32
86388,05-28-2023 13:44:05
104866,06-18-2023 08:04:39
1078,01-03-2023 11:37:50
9219,01-21-2023 18:49:29
75612,05-16-2023 07:34:34
70128,05-09-2023 09:46:43
97464,06-09-2023 18:32:35
108370,06-22-2023 07:28:00
108702,06-22-2023 10:58:23
57259,04-22-2023 17:24:36
42043,03-29-2023 19:24:52
33845,03-14-2023 16:14:10
32910,03-12-2023 19:12:23
25433,02-27-2023 07:16:31
33347,03-13-2023 15:17:33
65007,05-03-2023 13:33:43
245,01-01-2023 14:07:56
107659,06-21-2023 09:09:35
83948,05-25-2023 16:36:45
39545,03-25-2023 10:27:16
89658,06-01-2023 15:14:19
113608,06-27-2023 10:24:03
86928,05-29-2023 09:10:35
63941,05-02-2023 11:49:19
79058,05-20-2023 08:32:16
111189,06-24-2023 19:36:17
13519,01-31-2023 16:27:14
66785,05-05-2023 13:14:32
58325,04-24-2023 10:15:16
6221,01-15-2023 06:28:27
101824,06-14-2023 15:59:22
9985,01-23-2023 14:13:45
22775,02-21-2023 10:09:34
71647,05-11-2023 08:06:28
67339,05-06-2023 07:59:54
59333,04-25-2023 15:41:58
102958,06-16-2023 07:14:39
51365,04-13-2023 10:51:18
91758,06-03-2023 16:32:29
2066,01-05-2023 12:34:56
95300,06-07-2023 11:31:56
56439,04-21-2023 10:57:50
13746,02-01-2023 13:03:13
21596,02-18-2023 15:51:03
22603,02-21-2023 07:27:32
87473,05-29-2023 17:51:28
66655,05-05-2023 11:43:12
78203,05-19-2023 08:04:16
46115,04-05-2023 14:37:00
18528,02-11-2023 15:32:00
115229,06-29-2023 08:46:45
61753,04-29-2023 09:09:32
101977,06-15-2023 06:23:58
109851,06-23-2023 13:49:59
47868,04-08-2023 09:27:42
70329,05-09-2023 11:54:42
114779,06-28-2023 14:37:13
102809,06-15-2023 18:09:43
77705,05-18-2023 12:08:45
83092,05-24-2023 17:14:51
114068,06-27-2023 17:18:57
69402,05-08-2023 12:11:38
114754,06-28-2023 14:21:10
10628,01-24-2023 19:16:21
18724,02-12-2023 08:56:39
41783,03-29-2023 12:37:36
13903,02-01-2023 16:29:36
61832,04-29-2023 10:59:27
46868,04-06-2023 16:18:46
50536,04-12-2023 09:10:39
31760,03-10-2023 14:20:22
26659,03-01-2023 13:57:34
91822,06-03-2023 17:19:24
65105,05-03-2023 14:53:17
46003,04-05-2023 12:42:44
101385,06-14-2023 09:13:02
31288,03-09-2023 17:58:52
71408,05-10-2023 17:40:34
81057,05-22-2023 13:30:05
59287,04-25-2023 14:36:56
85683,05-27-2023 14:51:41
53916,04-17-2023 10:36:46
41892,03-29-2023 15:18:01
114949,06-28-2023 16:50:37
71084,05-10-2023 10:28:49
69613,05-08-2023 16:11:55
842,01-02-2023 16:36:38
72668,05-12-2023 10:14:05
103650,06-16-2023 14:42:29
31312,03-09-2023 19:00:47
28537,03-04-2023 16:36:21
90055,06-01-2023 19:45:28
97542,06-10-2023 06:10:41
39017,03-24-2023 11:33:59
47151,04-07-2023 08:25:03
49459,04-10-2023 11:33:53
83298,05-25-2023 07:18:21
59776,04-26-2023 09:59:54
93535,06-05-2023 14:37:41
108830,06-22-2023 12:56:44
37352,03-21-2023 10:33:57
13083,01-30-2023 12:05:51
24244,02-24-2023 13:09:16
59730,04-26-2023 09:30:09
57100,04-22-2023 13:19:53
17165,02-08-2023 15:35:42
82703,05-24-2023 10:59:07
88115,05-30-2023 13:56:32
34382,03-15-2023 17:07:47
76679,05-17-2023 08:59:58
23973,02-24-2023 07:03:16
15282,02-04-2023 14:10:00
52950,04-16-2023 07:38:29
51296,04-13-2023 10:19:39
82402,05-24-2023 07:45:31
69026,05-08-2023 08:12:13
82504,05-24-2023 08:51:01
16925,02-08-2023 09:09:55
83303,05-25-2023 07:21:20
95817,06-08-2023 08:25:19
40560,03-27-2023 09:00:44
78315,05-19-2023 09:00:39
13256,01-31-2023 07:06:50
114842,06-28-2023 15:25:09
62036,04-29-2023 15:21:15
22382,02-20-2023 10:15:07
113491,06-27-2023 09:36:50
104360,06-17-2023 10:47:05
63863,05-02-2023 10:22:24
72282,05-11-2023 19:57:02
41176,03-28-2023 10:21:29
13792,02-01-2023 14:05:18
