transaction_id,product_id,transaction_qty,unit_price
49918,64,1,0.8
49919,44,1,2.5
49920,29,1,2.5
49921,60,1,3.75
49922,23,1,2.5
49923,58,1,3.5
49924,60,2,3.75
49925,45,1,3.0
49926,60,1,3.75
49927,35,1,3.1
49928,46,1,2.5
49929,35,2,3.1
49929,76,1,3.5
49930,24,1,3.0
49930,75,1,3.5
49931,29,1,2.5
49932,45,1,3.0
49933,28,1,2.0
49934,25,1,2.2
49934,18,1,10.95
49935,40,1,3.75
49936,34,2,2.45
49937,36,2,3.75
49938,26,1,3.0
49939,24,1,3.0
49940,38,1,3.75
49941,60,2,3.75
49942,33,2,3.5
49943,37,1,3.0
49943,65,1,0.8
49944,42,2,2.5
49945,27,2,3.5
49946,27,2,3.5
49947,50,2,2.5
49948,38,2,3.75
49948,65,2,0.8
49949,46,2,2.5
49950,38,2,3.75
49950,63,2,0.8
49951,48,1,2.5
49952,37,2,3.0
49952,84,1,0.8
49953,26,2,3.0
49954,39,2,4.25
49954,84,2,0.8
49955,61,1,4.75
49956,23,2,2.5
49957,42,2,2.5
49958,34,2,2.45
49959,50,1,2.5
49960,29,1,2.5
49960,69,1,3.25
49961,43,1,3.0
49962,45,2,3.0
49963,35,2,3.1
49964,71,1,3.75
49965,32,2,3.0
49966,25,1,2.2
49967,24,1,3.0
49968,41,2,4.25
49968,65,1,0.8
49969,48,1,2.5
49970,24,2,3.0
49971,33,1,3.5
49972,26,1,3.0
49973,56,2,2.55
49973,20,1,7.6
49974,23,2,2.5
49975,28,2,2.0
49976,59,1,4.5
49977,32,2,3.0
49978,50,2,2.5
49978,71,1,3.75
49979,41,1,4.25
49979,65,2,0.8
49980,49,1,3.0
49980,69,1,3.25
49981,25,1,2.2
49982,71,1,3.75
49983,31,2,2.2
49983,83,1,14.0
49984,46,2,2.5
49985,60,2,3.75
49985,4,1,20.45
49986,58,1,3.5
49987,27,2,3.5
49988,37,2,3.0
49988,64,2,0.8
49989,57,2,3.1
49990,22,2,2.0
49991,51,2,3.0
49992,22,1,2.0
49992,11,1,8.95
49993,24,1,3.0
49994,23,1,2.5
49995,52,2,2.5
49996,38,2,3.75
49996,17,1,9.5
49997,56,2,2.55
49998,57,2,3.1
49999,36,1,3.75
50000,37,2,3.0
50001,29,1,2.5
50002,47,2,3.0
50002,70,1,3.25
50003,32,2,3.0
50004,43,1,3.0
50004,65,2,0.8
50005,46,1,2.5
50005,79,1,3.75
50006,26,1,3.0
50006,71,1,3.75
50007,28,2,2.0
50007,37,1,3.0
50007,64,2,0.8
50008,38,2,3.75
50008,84,2,0.8
50008,70,1,3.25
50009,30,1,3.0
50009,53,2,3.0
50009,71,1,3.75
50010,22,1,2.0
50011,54,2,2.5
50012,46,1,2.5
50013,49,2,3.0
50013,1,1,18.0
50014,49,2,3.0
50015,35,2,3.1
50016,33,2,3.5
50017,71,1,3.75
50018,26,2,3.0
50019,57,2,3.1
50019,78,1,4.5
50020,37,1,3.0
50020,65,2,0.8
50021,32,1,3.0
50022,22,2,2.0
50023,59,1,4.5
50024,55,1,4.0
50025,41,2,4.25
50025,84,2,0.8
50026,53,2,3.0
50027,33,1,3.5
50028,28,2,2.0
50029,42,1,2.5
50030,39,1,4.25
50030,84,1,0.8
50031,51,1,3.0
50031,72,1,3.25
50032,58,2,3.5
50033,71,1,3.75
50034,57,2,3.1
50035,58,2,3.5
50036,43,1,3.0
50037,25,2,2.2
50038,33,2,3.5
50039,53,1,3.0
50040,42,2,2.5
50040,82,1,12.0
50041,41,2,4.25
50041,84,1,0.8
50042,49,1,3.0
50043,58,1,3.5
50043,73,1,3.75
50044,42,2,2.5
50045,30,1,3.0
50046,38,1,3.75
50047,34,2,2.45
50047,75,1,3.5
50048,35,1,3.1
50049,30,2,3.0
50050,28,2,2.0
50051,23,1,2.5
50052,49,1,3.0
50053,31,2,2.2
50053,70,1,3.25
50054,51,1,3.0
50055,60,2,3.75
50056,54,2,2.5
50057,25,2,2.2
50058,61,1,4.75
50059,46,2,2.5
50059,73,1,3.75
50060,31,1,2.2
50060,74,1,3.5
50060,7,1,19.75
50061,30,2,3.0
50062,28,1,2.0
50063,71,1,3.75
50064,45,2,3.0
50065,47,1,3.0
50065,70,1,3.25
50066,55,1,4.0
50067,71,1,3.75
50068,57,1,3.1
50069,41,1,4.25
50069,63,2,0.8
50069,21,1,13.33
50070,33,1,3.5
50071,54,1,2.5
50071,69,1,3.25
50072,32,2,3.0
50073,25,1,2.2
50074,33,2,3.5
50074,79,1,3.75
50075,52,1,2.5
50075,72,1,3.25
50076,32,1,3.0
50077,38,2,3.75
50077,65,1,0.8
50077,71,1,3.75
50078,71,1,3.75
50079,33,1,3.5
50080,50,1,2.5
50081,42,1,2.5
50082,42,1,2.5
50082,71,1,3.75
50083,39,1,4.25
50083,84,2,0.8
50084,55,2,4.0
50084,69,1,3.25
50085,32,1,3.0
50086,61,1,4.75
50087,57,2,3.1
50088,43,2,3.0
50088,72,1,3.25
50089,55,2,4.0
50090,50,2,2.5
50091,33,2,3.5
50091,77,1,3.0
50092,35,2,3.1
50093,25,1,2.2
50094,25,2,2.2
50095,34,2,2.45
50096,35,2,3.1
50097,53,2,3.0
50098,25,2,2.2
50098,79,1,3.75
50099,31,2,2.2
50100,29,1,2.5
50100,70,1,3.25
50101,26,2,3.0
50102,25,2,2.2
50103,45,2,3.0
50104,58,1,3.5
50104,78,1,4.5
50105,45,2,3.0
50106,59,1,4.5
50107,45,1,3.0
50108,42,1,2.5
50109,32,2,3.0
50110,58,1,3.5
50111,54,2,2.5
50112,32,2,3.0
50113,37,2,3.0
50114,44,1,2.5
50115,48,1,2.5
50116,51,2,3.0
50117,53,1,3.0
50118,47,1,3.0
50118,78,1,4.5
50119,42,2,2.5
50120,58,1,3.5
50120,18,1,10.95
50121,61,1,4.75
50122,55,1,4.0
50123,23,2,2.5
50124,43,2,3.0
50124,82,1,12.0
50125,38,1,3.75
50125,65,3,0.8
50126,46,2,2.5
50126,74,1,3.5
50127,49,1,3.0
50127,77,1,3.0
50128,60,1,3.75
50129,45,1,3.0
50130,46,1,2.5
50131,57,2,3.1
50131,71,1,3.75
50132,53,2,3.0
50132,69,1,3.25
50133,26,1,3.0
50134,38,1,3.75
50135,48,1,2.5
50136,47,1,3.0
50136,74,1,3.5
50137,31,2,2.2
50138,24,1,3.0
50139,49,2,3.0
50140,56,1,2.55
50141,53,1,3.0
50142,60,1,3.75
50143,22,2,2.0
50144,36,2,3.75
50145,26,1,3.0
50146,37,2,3.0
50146,65,2,0.8
50147,31,2,2.2
50148,28,2,2.0
50149,61,2,4.75
50150,25,1,2.2
50151,33,2,3.5
50152,57,1,3.1
50152,16,1,8.95
50153,58,2,3.5
50154,46,2,2.5
50155,44,2,2.5
50155,70,1,3.25
50156,51,1,3.0
50157,23,1,2.5
50158,48,2,2.5
50158,74,1,3.5
50159,31,1,2.2
50160,29,1,2.5
50161,33,1,3.5
50161,77,1,3.0
50162,22,1,2.0
50163,50,1,2.5
50164,58,2,3.5
50165,26,2,3.0
50166,35,2,3.1
50166,78,1,4.5
50166,21,1,13.33
50167,32,2,3.0
50168,41,1,4.25
50168,65,3,0.8
50168,79,1,3.75
50169,43,2,3.0
50170,49,1,3.0
50171,25,2,2.2
50172,33,1,3.5
50172,69,1,3.25
50173,30,2,3.0
50173,75,1,3.5
50174,39,2,4.25
50174,63,1,0.8
50175,48,2,2.5
50176,52,1,2.5
50177,60,1,3.75
50178,40,2,3.75
50178,64,3,0.8
50179,44,2,2.5
50180,57,1,3.1
50181,56,2,2.55
50182,60,1,3.75
50183,27,2,3.5
50183,75,1,3.5
50184,53,2,3.0
50185,58,1,3.5
50186,51,2,3.0
50187,27,2,3.5
50188,39,2,4.25
50188,65,2,0.8
50188,70,1,3.25
50189,24,2,3.0
50190,24,1,3.0
50191,36,2,3.75
50192,35,2,3.1
50193,53,1,3.0
50193,72,1,3.25
50194,53,1,3.0
50195,37,2,3.0
50195,65,2,0.8
50196,47,2,3.0
50197,40,2,3.75
50197,64,2,0.8
50198,42,2,2.5
50199,28,1,2.0
50200,49,1,3.0
50201,60,2,3.75
50202,28,1,2.0
50203,56,1,2.55
50203,70,1,3.25
50204,26,2,3.0
50205,39,2,4.25
50205,63,1,0.8
50206,43,2,3.0
50207,28,2,2.0
50208,54,1,2.5
50209,43,2,3.0
50209,71,1,3.75
50210,37,2,3.0
50210,65,3,0.8
50211,44,2,2.5
50212,42,1,2.5
50212,73,1,3.75
50213,42,1,2.5
50214,52,2,2.5
50215,24,1,3.0
50216,26,2,3.0
50216,69,1,3.25
50217,23,2,2.5
50218,34,1,2.45
50219,36,1,3.75
50220,57,1,3.1
50220,77,1,3.0
50221,51,1,3.0
50222,53,1,3.0
50223,48,2,2.5
50224,31,2,2.2
50224,69,1,3.25
50225,44,2,2.5
50226,28,1,2.0
50227,27,1,3.5
50228,36,1,3.75
50229,49,1,3.0
50229,69,1,3.25
50230,25,1,2.2
50231,34,1,2.45
50232,36,1,3.75
50233,30,2,3.0
50234,55,2,4.0
50235,55,1,4.0
50236,32,1,3.0
50237,52,1,2.5
50237,70,1,3.25
50238,51,1,3.0
50239,57,2,3.1
50240,53,1,3.0
50241,58,1,3.5
50242,23,2,2.5
50243,32,1,3.0
50244,38,1,3.75
50244,64,2,0.8
50245,25,1,2.2
50246,48,2,2.5
50247,48,2,2.5
50248,60,1,3.75
50248,72,1,3.25
50249,33,2,3.5
50250,58,1,3.5
50250,79,1,3.75
50251,61,2,4.75
50251,78,1,4.5
50252,39,2,4.25
50252,63,1,0.8
50253,32,2,3.0
50254,40,1,3.75
50254,65,1,0.8
50255,22,1,2.0
50256,58,1,3.5
50256,75,1,3.5
50257,24,2,3.0
50258,60,1,3.75
50259,56,1,2.55
50260,36,2,3.75
50261,45,1,3.0
50262,30,2,3.0
50262,20,1,7.6
50263,50,1,2.5
50264,52,1,2.5
50265,34,1,2.45
50266,40,2,3.75
50266,63,2,0.8
50267,29,2,2.5
50268,45,2,3.0
50269,31,2,2.2
50269,20,1,7.6
50270,43,1,3.0
50271,24,2,3.0
50272,53,1,3.0
50273,61,2,4.75
50274,22,1,2.0
50275,33,1,3.5
50275,78,1,4.5
50276,57,2,3.1
50277,43,2,3.0
50277,74,1,3.5
50278,36,1,3.75
50279,34,1,2.45
50280,29,2,2.5
50281,38,1,3.75
50281,65,2,0.8
50282,28,2,2.0
50283,27,1,3.5
50284,51,2,3.0
50285,36,2,3.75
50285,78,1,4.5
50286,37,1,3.0
50286,84,2,0.8
50287,41,2,4.25
50287,84,2,0.8
50288,37,1,3.0
50288,65,2,0.8
50289,35,2,3.1
50290,29,2,2.5
50291,39,1,4.25
50291,84,1,0.8
50291,75,1,3.5
50292,50,2,2.5
50293,48,1,2.5
50294,47,1,3.0
50295,56,1,2.55
50296,25,1,2.2
50296,76,1,3.5
50297,50,2,2.5
50298,36,1,3.75
50299,35,2,3.1
50299,71,1,3.75
50299,82,1,12.0
50300,49,1,3.0
50301,31,1,2.2
50302,48,2,2.5
50303,44,2,2.5
50304,51,2,3.0
50305,48,2,2.5
50306,61,2,4.75
50307,57,2,3.1
50308,58,2,3.5
50309,32,2,3.0
50310,45,2,3.0
50311,42,2,2.5
50312,38,2,3.75
50312,64,2,0.8
50312,71,1,3.75
50313,46,1,2.5
50314,37,2,3.0
50314,65,2,0.8
50314,69,1,3.25
50315,58,1,3.5
50316,59,2,4.5
50317,22,1,2.0
50317,69,1,3.25
50318,26,1,3.0
50319,45,1,3.0
50320,31,2,2.2
50321,27,1,3.5
50322,49,2,3.0
50322,1,1,18.0
50323,61,1,4.75
50323,74,1,3.5
50324,32,1,3.0
50325,45,2,3.0
50326,53,1,3.0
50327,61,2,4.75
50327,76,1,3.5
50328,22,2,2.0
50329,49,1,3.0
50330,54,1,2.5
50331,27,1,3.5
50332,45,2,3.0
50333,42,1,2.5
50334,54,1,2.5
50335,40,2,3.75
50335,65,3,0.8
50335,73,1,3.75
50336,51,2,3.0
50337,25,1,2.2
50338,23,1,2.5
50338,78,1,4.5
50339,24,1,3.0
50339,77,1,3.0
50340,34,1,2.45
50340,73,1,3.75
50340,18,1,6.4
50341,42,1,2.5
50342,27,2,3.5
50343,31,2,2.2
50344,49,1,3.0
50345,56,2,2.55
50346,48,1,2.5
50347,31,2,2.2
50347,78,1,4.5
50348,58,2,3.5
50348,76,1,3.5
50349,59,1,4.5
50350,38,1,3.75
50350,64,3,0.8
50350,31,2,2.2
50351,51,2,3.0
50351,69,1,3.25
50352,23,2,2.5
50353,56,2,2.55
50354,58,1,3.5
50355,53,1,3.0
50356,42,2,2.5
50356,75,1,3.5
50357,52,1,2.5
50358,48,1,2.5
50359,57,2,3.1
50360,36,2,3.75
50360,78,1,4.5
50361,55,2,4.0
50361,75,1,3.5
50362,24,2,3.0
50363,25,1,2.2
50364,55,2,4.0
50364,72,1,3.25
50365,41,1,4.25
50365,84,2,0.8
50366,55,2,4.0
50366,78,1,4.5
50366,18,1,6.4
50367,71,1,3.75
50368,23,2,2.5
50369,45,2,3.0
50370,46,1,2.5
50371,75,1,3.5
50372,37,2,3.0
50372,63,3,0.8
50373,24,2,3.0
50374,28,2,2.0
50374,70,1,3.25
50375,43,2,3.0
50376,45,1,3.0
50377,42,2,2.5
50377,73,1,3.75
50378,76,1,3.5
50379,30,2,3.0
50380,34,1,2.45
50381,26,2,3.0
50382,59,1,4.5
50383,58,1,3.5
50383,73,1,3.75
50384,25,2,2.2
50385,50,2,2.5
50386,34,2,2.45
50387,63,1,0.8
50387,41,2,4.25
50388,30,1,3.0
50388,7,1,19.75
50389,59,2,4.5
50390,22,2,2.0
50391,11,1,8.95
50392,49,1,3.0
50393,29,2,2.5
50394,43,1,3.0
50395,44,2,2.5
50395,71,1,3.75
50396,54,1,2.5
50397,52,1,2.5
50397,75,1,3.5
50398,39,2,4.25
50398,65,3,0.8
50398,73,1,3.75
50399,60,1,3.75
50400,52,2,2.5
50401,42,2,2.5
50402,60,2,3.75
50402,70,1,3.25
50403,22,2,2.0
50404,23,2,2.5
50405,55,1,4.0
50406,37,2,3.0
50406,65,2,0.8
50407,28,2,2.0
50408,26,2,3.0
50409,48,2,2.5
50410,75,1,3.5
50411,23,2,2.5
50412,51,2,3.0
50413,46,1,2.5
50414,45,2,3.0
50415,55,1,4.0
50416,61,1,4.75
50417,39,1,4.25
50417,63,2,0.8
50418,38,2,3.75
50418,63,2,0.8
50419,55,2,4.0
50420,33,1,3.5
50421,54,1,2.5
50422,31,1,2.2
50423,53,2,3.0
50423,69,1,3.25
50424,28,1,2.0
50425,27,2,3.5
50425,79,1,3.75
50426,31,2,2.2
50427,45,1,3.0
50428,27,2,3.5
50429,51,2,3.0
50430,22,1,2.0
50431,24,1,3.0
50431,17,1,9.5
50432,30,2,3.0
50433,49,2,3.0
50434,26,1,3.0
50435,24,2,3.0
50436,29,2,2.5
50437,61,2,4.75
50438,34,1,2.45
50439,34,1,2.45
50440,60,1,3.75
50441,42,2,2.5
50442,47,2,3.0
50442,76,1,3.5
50443,32,2,3.0
50443,71,1,3.75
50444,53,2,3.0
50445,48,2,2.5
50445,78,1,4.5
50446,25,2,2.2
50447,42,1,2.5
50448,35,2,3.1
50449,27,1,3.5
50450,39,2,4.25
50450,63,2,0.8
50451,39,1,4.25
50451,64,2,0.8
50452,69,1,3.25
50453,60,2,3.75
50454,48,1,2.5
50455,77,1,3.0
50456,71,1,3.75
50457,58,2,3.5
50458,37,2,3.0
50458,84,1,0.8
50459,3,1,14.75
50460,35,1,3.1
50460,6,1,21.0
50460,81,1,28.0
50461,56,2,2.55
50462,59,2,4.5
50463,33,2,3.5
50464,71,1,3.75
50464,71,1,3.75
50465,52,2,2.5
50466,51,1,3.0
50467,43,1,3.0
50468,22,1,2.0
50469,74,1,3.5
50470,25,2,2.2
50471,59,2,4.5
50472,60,2,3.75
50473,57,1,3.1
50474,39,2,4.25
50474,65,1,0.8
50475,25,1,2.2
50476,24,2,3.0
50476,70,1,3.25
50477,24,1,3.0
50478,33,1,3.5
50479,47,1,3.0
50480,22,2,2.0
50481,56,1,2.55
50481,76,1,3.5
50482,51,2,3.0
50483,52,1,2.5
50483,78,1,4.5
50484,69,1,3.25
50485,40,1,3.75
50485,63,2,0.8
50485,75,1,3.5
50486,23,2,2.5
50487,50,1,2.5
50488,38,1,3.75
50488,64,2,0.8
50489,29,2,2.5
50489,76,1,3.5
50490,23,2,2.5
50490,69,1,3.25
50491,49,1,3.0
50492,36,1,3.75
50493,23,1,2.5
50494,61,2,4.75
50495,69,1,3.25
50496,34,1,2.45
50497,84,1,0.8
50497,41,1,4.25
50498,51,1,3.0
50499,71,1,3.75
50500,21,1,13.33
50501,53,1,3.0
50502,46,1,2.5
50503,72,1,3.25
50504,74,1,3.5
50505,40,1,3.75
50505,84,2,0.8
50506,44,2,2.5
50507,14,1,8.95
50508,56,2,2.55
50509,32,2,3.0
50510,46,1,2.5
50511,84,1,0.8
50511,38,1,3.75
50512,22,1,2.0
50513,46,2,2.5
50514,31,2,2.2
50515,59,2,4.5
50516,55,2,4.0
50517,79,1,3.75
50518,22,2,2.0
50519,50,1,2.5
50519,76,1,3.5
50520,36,2,3.75
50521,31,2,2.2
50521,74,1,3.5
50522,36,1,3.75
50523,24,2,3.0
50524,71,1,3.75
50525,43,2,3.0
50526,36,2,3.75
50527,71,1,3.75
50528,31,1,2.2
50529,69,1,3.25
50530,48,1,2.5
50531,57,1,3.1
50532,54,2,2.5
50533,26,2,3.0
50534,31,2,2.2
50535,32,2,3.0
50536,41,2,4.25
50536,63,3,0.8
50536,72,1,3.25
50537,47,2,3.0
50538,46,2,2.5
50538,75,1,3.5
50539,58,1,3.5
50540,7,1,19.75
50541,57,1,3.1
50542,43,1,3.0
50543,31,1,2.2
50544,87,1,3.0
50545,57,2,3.1
50545,76,1,3.5
50546,50,1,2.5
50546,79,1,3.75
50547,49,1,3.0
50548,40,2,3.75
50548,84,2,0.8
50549,37,2,3.0
50550,42,2,2.5
50550,75,1,3.5
50551,50,2,2.5
50552,54,1,2.5
50553,24,1,3.0
50553,76,1,3.5
50554,71,1,3.75
50555,16,1,8.95
50556,42,2,2.5
50557,71,1,3.75
50558,52,2,2.5
50559,36,1,3.75
50560,59,2,4.5
50561,41,1,4.25
50561,63,2,0.8
50562,84,2,0.8
50562,37,1,3.0
50562,77,1,3.0
50563,45,2,3.0
50564,32,2,3.0
50565,22,1,2.0
50566,26,1,3.0
50566,75,1,3.5
50567,27,2,3.5
50568,56,1,2.55
50569,50,1,2.5
50570,53,1,3.0
50571,52,2,2.5
50572,48,1,2.5
50573,47,2,3.0
50573,75,1,3.5
50574,46,1,2.5
50575,70,1,3.25
50576,29,1,2.5
50577,58,1,3.5
50578,24,1,3.0
50579,37,2,3.0
50579,84,3,0.8
50580,23,1,2.5
50581,43,1,3.0
50582,36,1,3.75
50583,51,1,3.0
50584,32,2,3.0
50585,59,1,4.5
50586,44,2,2.5
50587,74,1,3.5
50588,63,1,0.8
50588,39,1,4.25
50589,75,1,3.5
50590,40,1,3.75
50591,32,1,3.0
50592,77,1,3.0
50593,63,2,0.8
50593,40,1,3.75
50594,35,2,3.1
50595,27,2,3.5
50596,61,1,4.75
50597,57,1,3.1
50598,39,1,4.25
50598,84,1,0.8
50599,27,2,3.5
50600,23,1,2.5
50601,53,1,3.0
50602,43,2,3.0
50603,34,1,2.45
50604,43,2,3.0
50605,59,1,4.5
50605,75,1,3.5
50605,18,1,10.95
50606,61,1,4.75
50607,31,1,2.2
50608,47,2,3.0
50609,87,1,3.0
50609,71,1,3.75
50610,55,2,4.0
50611,48,2,2.5
50611,5,1,15.0
50612,79,1,3.75
50613,49,1,3.0
50614,44,2,2.5
50615,43,1,3.0
50616,59,2,4.5
50617,48,1,2.5
50618,48,2,2.5
50618,20,1,7.6
50619,40,2,3.75
50619,63,1,0.8
50620,35,1,3.1
50621,47,1,3.0
50622,58,2,3.5
50622,6,1,21.0
50623,33,2,3.5
50624,33,2,3.5
50625,25,2,2.2
50626,29,2,2.5
50626,72,1,3.25
50627,39,2,4.25
50628,27,1,3.5
50629,38,1,3.75
50629,63,2,0.8
50630,87,2,3.0
50631,35,2,3.1
50631,73,1,3.75
50632,42,2,2.5
50633,54,1,2.5
50634,39,1,4.25
50634,65,3,0.8
50634,72,1,3.25
50635,28,1,2.0
50636,25,1,2.2
50637,60,2,3.75
50638,52,2,2.5
50638,8,1,45.0
50639,53,2,3.0
50640,56,2,2.55
50641,47,2,3.0
50642,55,1,4.0
50642,75,1,3.5
50643,36,1,3.75
50644,42,1,2.5
50645,28,1,2.0
50646,27,2,3.5
50647,39,1,4.25
50647,84,2,0.8
50648,56,2,2.55
50649,27,1,3.5
50650,52,2,2.5
50650,72,1,3.25
50651,59,1,4.5
50652,2,1,18.0
50653,41,2,4.25
50653,65,2,0.8
50653,72,1,3.25
50654,39,2,4.25
50654,65,3,0.8
50654,78,1,4.5
50655,35,1,3.1
50656,70,1,3.25
50657,33,1,3.5
50658,35,2,3.1
50659,43,2,3.0
50660,26,2,3.0
50661,38,1,3.75
50661,84,2,0.8
50661,15,1,9.25
50662,31,1,2.2
50663,60,2,3.75
50664,26,2,3.0
50665,23,2,2.5
50666,50,2,2.5
50667,53,2,3.0
50667,79,1,3.75
50668,29,1,2.5
50669,36,2,3.75
50670,76,1,3.5
50671,35,1,3.1
50672,71,1,3.75
50673,60,2,3.75
50674,38,1,3.75
50674,65,1,0.8
50675,43,1,3.0
50676,31,2,2.2
50677,44,2,2.5
50677,78,1,4.5
50678,29,1,2.5
50679,37,2,3.0
50680,32,2,3.0
50681,30,2,3.0
50682,28,2,2.0
50683,50,2,2.5
50684,49,1,3.0
50685,52,1,2.5
50686,29,2,2.5
50687,33,2,3.5
50688,27,1,3.5
50689,60,2,3.75
50690,23,2,2.5
50691,49,1,3.0
50691,69,1,3.25
50692,37,1,3.0
50692,84,1,0.8
50693,48,1,2.5
50694,23,2,2.5
50695,60,1,3.75
50696,43,2,3.0
50697,59,2,4.5
50698,50,2,2.5
50699,51,2,3.0
50700,59,1,4.5
50701,23,2,2.5
50702,49,1,3.0
50703,41,1,4.25
50703,84,2,0.8
50704,38,1,3.75
50704,65,1,0.8
50704,76,1,3.5
50705,25,1,2.2
50706,31,1,2.2
50707,24,2,3.0
50708,52,2,2.5
50709,42,1,2.5
50710,31,1,2.2
50711,23,1,2.5
50712,47,1,3.0
50713,22,1,2.0
50713,73,1,3.75
50714,32,2,3.0
50715,75,1,3.5
50715,17,1,9.5
50716,48,2,2.5
50716,72,1,3.25
50717,28,1,2.0
50718,73,1,3.75
50719,45,2,3.0
50720,59,1,4.5
50721,77,1,3.0
50722,25,2,2.2
50723,44,2,2.5
50723,79,1,3.75
50724,59,2,4.5
50725,23,1,2.5
50726,31,2,2.2
50727,41,1,4.25
50727,84,3,0.8
50728,50,2,2.5
50729,37,2,3.0
50729,84,1,0.8
50730,26,2,3.0
50731,37,2,3.0
50731,65,2,0.8
50732,56,2,2.55
50733,44,1,2.5
50734,69,1,3.25
50735,26,1,3.0
50736,40,2,3.75
50736,64,2,0.8
50737,77,1,3.0
50738,35,2,3.1
50738,76,1,3.5
50738,55,1,4.0
50738,79,1,3.75
50739,47,1,3.0
50740,33,2,3.5
50741,57,1,3.1
50742,58,1,3.5
50743,38,2,3.75
50743,63,1,0.8
50744,53,1,3.0
50744,71,1,3.75
50745,40,2,3.75
50745,65,2,0.8
50746,26,2,3.0
50747,47,2,3.0
50748,26,1,3.0
50748,71,1,3.75
50749,53,1,3.0
50749,13,1,8.95
50750,56,1,2.55
50751,35,2,3.1
50752,37,2,3.0
50752,65,1,0.8
50753,26,1,3.0
50754,38,1,3.75
50754,84,2,0.8
50755,44,2,2.5
50755,78,1,4.5
50756,31,1,2.2
50757,53,1,3.0
50757,76,1,3.5
50758,54,2,2.5
50759,37,2,3.0
50759,63,3,0.8
50760,46,2,2.5
50761,42,1,2.5
50762,46,1,2.5
50763,47,1,3.0
50764,84,1,0.8
50764,40,1,3.75
50765,27,2,3.5
50766,60,1,3.75
50767,25,2,2.2
50768,50,1,2.5
50769,48,1,2.5
50770,58,2,3.5
50770,74,1,3.5
50771,27,2,3.5
50772,87,1,3.0
50773,60,2,3.75
50774,43,2,3.0
50775,25,2,2.2
50776,60,1,3.75
50777,73,1,3.75
50778,22,2,2.0
50779,30,1,3.0
50780,70,1,3.25
50781,27,2,3.5
50782,34,2,2.45
50782,79,1,3.75
50783,46,1,2.5
50784,60,2,3.75
50784,75,1,3.5
50785,51,1,3.0
50786,57,1,3.1
50786,74,1,3.5
50787,32,2,3.0
50788,73,1,3.75
50789,37,1,3.0
50789,64,3,0.8
50790,30,2,3.0
50791,60,2,3.75
50791,11,1,8.95
50792,74,1,3.5
50792,14,1,8.95
50793,26,2,3.0
50793,7,1,19.75
50794,51,1,3.0
50794,79,1,3.75
50795,55,2,4.0
50796,87,2,3.0
50796,72,1,3.25
50797,61,1,4.75
50798,46,2,2.5
50799,57,2,3.1
50799,71,1,3.75
50800,59,1,4.5
50801,26,2,3.0
50802,31,2,2.2
50803,24,2,3.0
50803,79,1,3.75
50804,56,2,2.55
50804,79,1,3.75
50805,27,2,3.5
50806,60,1,3.75
50807,48,2,2.5
50807,70,1,3.25
50808,43,2,3.0
50808,71,1,3.75
50809,34,2,2.45
50810,79,1,3.75
50811,64,1,0.8
50811,71,1,3.75
50811,39,1,4.25
50812,57,1,3.1
50813,56,2,2.55
50813,9,1,22.5
50814,26,2,3.0
50815,56,2,2.55
50815,82,1,12.0
50816,59,1,4.5
50817,34,1,2.45
50818,45,1,3.0
50818,77,1,3.0
50819,41,1,4.25
50819,84,1,0.8
50819,69,1,3.25
50820,32,1,3.0
50821,32,1,3.0
50822,76,1,3.5
50823,24,1,3.0
50824,54,1,2.5
50825,36,2,3.75
50826,30,2,3.0
50826,69,1,3.25
50827,25,1,2.2
50828,23,1,2.5
50829,79,1,3.75
50830,41,1,4.25
50830,63,3,0.8
50831,22,1,2.0
50832,26,1,3.0
50833,22,2,2.0
50834,34,2,2.45
50834,73,1,3.75
50835,49,2,3.0
50836,50,2,2.5
50837,58,1,3.5
50837,8,1,45.0
50838,25,2,2.2
50838,13,1,8.95
50839,28,2,2.0
50840,46,1,2.5
50841,59,2,4.5
50842,60,2,3.75
50843,54,2,2.5
50844,34,1,2.45
50845,55,2,4.0
50846,33,2,3.5
50846,75,1,3.5
50847,25,1,2.2
50848,79,1,3.75
50849,51,2,3.0
50850,69,1,3.25
50851,48,2,2.5
50851,16,1,8.95
50852,57,1,3.1
50852,79,1,3.75
50853,75,1,3.5
50854,24,2,3.0
50855,52,2,2.5
50856,50,2,2.5
50857,22,2,2.0
50857,70,1,3.25
50858,61,2,4.75
50859,56,2,2.55
50859,7,1,19.75
50860,61,2,4.75
50861,53,1,3.0
50862,46,2,2.5
50863,56,1,2.55
50864,29,2,2.5
50865,32,2,3.0
50866,29,2,2.5
50867,43,2,3.0
50868,63,1,0.8
50868,38,1,3.75
50869,58,1,3.5
50870,46,1,2.5
50871,40,1,3.75
50871,63,2,0.8
50871,71,1,3.75
50872,32,2,3.0
50873,39,2,4.25
50873,63,2,0.8
50873,79,1,3.75
50874,22,1,2.0
50875,63,2,0.8
50875,41,1,4.25
50876,40,1,3.75
50876,65,1,0.8
50877,23,1,2.5
50878,34,1,2.45
50879,46,1,2.5
50880,50,1,2.5
50880,75,1,3.5
50881,61,2,4.75
50882,77,1,3.0
50883,50,1,2.5
50883,73,1,3.75
50884,38,1,3.75
50884,64,2,0.8
50885,35,1,3.1
50886,49,1,3.0
50887,24,2,3.0
50888,48,2,2.5
50889,36,1,3.75
50890,41,1,4.25
50890,65,1,0.8
