transaction_id,store_id
21848,8
42888,5
82865,5
51551,5
30672,8
52007,5
70274,5
26939,3
88947,8
36137,3
46905,5
11463,3
80595,8
75139,5
17992,8
113470,5
108737,8
33784,5
25160,5
106003,8
39988,5
9155,8
5018,8
112148,3
52921,5
86579,3
67868,8
35740,3
84475,8
67727,5
56278,5
104513,3
49468,3
69710,8
42570,3
33252,8
32886,3
42761,5
83711,8
41391,3
35387,5
105286,5
1999,5
9092,5
23060,3
108913,3
57819,8
6286,5
15191,5
84029,8
64302,5
31079,8
112912,8
102372,3
53458,5
94460,3
105520,3
14966,8
34188,8
54728,8
65359,5
14502,3
93811,5
112499,3
31730,8
92956,3
27256,5
43670,8
83715,5
108526,3
68330,8
84320,8
92479,3
24166,5
48981,3
70925,5
21602,8
61189,8
9086,8
12165,3
26915,3
23884,3
78617,8
94742,3
67408,8
44794,8
42418,3
29650,8
32035,5
20840,8
37306,5
114767,5
64485,3
62029,3
105684,8
33094,3
45678,5
24780,3
2357,3
59019,3
104667,3
81420,5
113827,8
30290,5
22866,5
69276,5
112924,5
21105,5
27136,3
63925,3
37879,3
39151,3
67406,5
74418,5
73097,3
1348,5
47293,8
56232,5
402,8
110343,8
17166,3
100305,3
51758,3
23533,3
85249,8
25900,5
104966,5
16754,8
40267,3
25195,8
15537,8
11905,3
84477,8
49430,5
48169,3
68245,5
42230,8
2525,8
94475,3
25348,3
63869,8
10838,5
79324,5
2221,8
18982,5
37745,3
59653,5
49865,5
62774,3
49595,8
87012,8
88398,8
86020,8
826,5
75588,3
108066,5
24254,3
89420,3
93597,3
76852,8
23381,8
115832,8
113808,5
112297,3
96100,8
66162,5
89557,8
106179,3
36022,8
44215,5
21925,8
33050,8
69564,5
94673,3
80872,3
62039,5
4290,3
83657,3
10029,3
59438,8
10036,5
91901,3
354,5
70494,8
87025,3
52968,8
82059,5
53151,5
68622,8
3676,8
58940,3
71711,8
55469,8
84591,5
37474,8
31142,8
114643,3
105480,5
109225,5
79078,8
66357,8
66970,3
88089,5
108618,3
91907,8
99229,8
114556,5
36037,3
72062,8
81917,3
37593,5
29087,3
110980,3
20897,3
63040,3
17715,5
100423,8
22365,3
87189,8
58053,5
96409,3
52913,3
9584,3
111312,5
75982,8
103792,3
116357,8
91838,8
109954,8
18117,5
38375,8
95240,3
60826,5
107550,8
6095,5
3216,3
45542,8
105281,5
55282,3
77086,3
19841,8
10733,5
31451,3
58830,5
57086,8
27072,3
75760,8
39456,5
32686,3
96857,8
45415,3
28889,3
32228,8
39263,3
102373,5
90757,3
109436,5
12373,8
1650,3
49180,3
41606,5
70202,5
110842,5
87306,8
108232,8
71281,5
89097,5
49931,3
41315,5
72066,5
17843,3
48667,8
53755,8
28285,3
20598,8
27202,8
85406,5
71906,8
95336,3
113880,5
16781,3
35337,8
81304,3
55135,5
54743,5
12577,8
91468,5
11871,3
92747,8
23730,8
72679,3
37349,8
76783,5
22472,3
47368,5
48743,5
74845,3
48941,3
29691,3
36600,5
112570,3
3594,5
3917,5
84280,8
20971,3
68561,8
24823,5
90987,3
68201,8
21260,5
115423,5
32651,8
110885,8
89530,3
47958,8
10176,8
26011,3
104230,3
70866,3
26614,3
71339,5
56684,5
85168,8
75189,3
64122,8
94171,3
54230,3
75958,8
110362,8
42129,3
84819,3
10144,8
61765,5
80187,8
99352,5
70008,8
3126,8
46270,8
62590,8
53710,3
103576,8
40661,8
57634,5
103782,5
17550,8
47584,8
4116,5
86774,8
76694,3
35267,3
5854,8
89330,8
38106,8
71575,8
59597,8
69695,3
29264,8
71477,3
101897,8
86229,5
107544,3
30119,3
83003,5
43874,3
56816,5
114677,3
16203,8
113995,3
93570,3
65899,3
92767,3
8250,8
10,5
28881,3
111208,5
57404,3
111142,3
38190,3
78608,3
56523,5
68635,8
89389,3
44648,3
26395,5
23290,5
73768,8
79373,8
39504,3
9727,3
39799,8
52066,8
72396,5
49997,8
63472,3
89250,5
11362,8
110402,8
16299,8
53896,3
37286,5
15824,5
79250,3
16943,5
66950,8
58394,8
48290,8
111674,3
18781,8
90425,3
110839,8
56614,3
63003,5
67213,3
101965,5
111397,3
86244,3
11593,5
64393,3
16222,3
46321,3
20657,3
60650,3
63474,8
76288,5
54726,5
29781,5
2018,5
17653,8
44252,3
6087,8
23974,5
88526,8
106862,3
108475,5
88831,8
114165,3
77482,8
79965,8
108690,5
78063,8
54947,3
12588,5
6330,8
99676,8
109294,3
102658,8
74240,8
87118,8
46619,3
103,3
64759,5
68606,5
27662,8
11995,5
51152,5
40561,8
74224,3
90274,5
30559,3
56349,5
97876,8
83706,3
41587,3
71657,3
6422,5
57094,3
76311,8
39471,5
56226,8
39604,5
107163,8
102294,8
72594,8
94094,5
72841,8
97756,5
73258,8
75003,5
53455,3
59979,3
97849,8
46383,3
68068,3
77957,5
94112,5
84347,3
68555,8
7878,8
69956,5
113483,3
85027,5
23384,3
70709,3
94844,3
98068,5
25215,5
36000,5
104531,3
79043,3
53314,3
84694,3
90469,8
6410,3
72575,5
18920,5
75147,8
42374,5
59447,8
105626,5
4279,3
857,5
47473,8
94948,3
50123,8
14936,8
72293,5
20490,3
83529,8
83020,5
42474,5
41072,5
74649,5
63832,5
29145,5
15039,8
68449,5
77521,5
104844,5
22550,5
15360,5
8271,8
48764,8
109424,3
48660,5
11554,8
9178,5
9193,3
3808,8
115586,3
34085,3
44801,5
51002,3
75866,8
106792,8
7118,8
95005,3
103404,8
105148,3
113448,8
26028,5
46523,5
89988,3
105050,3
4328,3
8574,8
56809,5
33429,3
90516,3
44557,3
81832,3
35798,5
67847,8
89567,8
104362,3
100635,5
69949,5
8950,3
12903,3
83137,8
19054,8
85056,5
25095,5
76702,5
69444,5
57253,3
46482,8
16000,5
66454,8
37882,8
80213,5
27800,3
24335,3
42700,5
29880,8
62178,3
27840,5
60406,8
43152,3
93280,5
69352,3
22581,8
50193,5
9529,3
103956,3
86745,5
64787,3
24449,5
46182,5
60598,3
49659,3
40167,5
106552,3
89736,3
57110,3
46710,5
35326,3
55407,5
54893,3
17070,5
23414,5
95136,8
79806,3
8330,8
106269,3
89309,8
115908,8
94255,5
86092,3
6345,8
26166,5
49957,3
37821,5
38140,5
42782,8
24551,5
103356,3
112250,8
104905,8
58885,8
22661,8
64937,3
45123,8
97257,3
61384,5
13680,3
26196,5
26264,5
9644,8
35219,3
82011,8
8338,8
37113,5
53778,5
21767,3
90924,8
15244,3
69756,3
105522,3
72637,8
3915,8
93045,8
64285,5
106934,8
73698,5
10716,5
93572,5
69061,8
31711,8
80188,8
102340,3
78215,5
86823,3
16524,8
105590,8
69309,5
87219,8
66041,5
11449,3
33008,8
7526,3
26693,5
9124,5
19422,3
75911,5
113091,8
69470,3
79879,5
71059,3
53838,8
100722,8
38687,8
106916,8
51588,3
34570,8
78846,8
114093,5
76159,5
70588,5
59350,3
21684,5
101454,8
10046,3
79521,8
13642,8
30784,8
59928,8
4967,8
104752,3
67778,8
76826,3
79736,5
19090,3
30967,3
110960,3
83853,5
8802,8
106073,3
39073,8
30139,8
87988,3
116170,8
113146,3
18265,5
34200,3
33798,3
30065,8
54506,3
65181,8
50555,3
33194,3
103419,8
30271,8
34461,8
50576,8
104070,8
30028,8
66711,8
115150,3
82450,8
69321,8
51569,3
59149,3
84629,8
76556,5
35655,5
28539,8
28670,3
14805,8
16665,8
58322,3
26135,8
68789,8
81802,5
53514,8
70618,5
112773,5
102769,3
33760,5
81056,3
1597,3
85928,3
60215,3
115915,8
24090,8
90976,3
65269,3
62454,8
65636,8
108860,8
94338,5
10333,5
33811,5
19591,5
26283,5
58470,3
773,3
62597,8
65965,8
43493,8
63284,3
83811,3
34962,8
35079,3
44477,5
45295,3
100141,5
56290,8
5456,3
72217,8
30064,5
70577,3
83254,5
893,3
21952,3
56712,8
73988,8
65062,8
102218,5
46689,5
5240,5
85182,3
85903,8
38519,3
103628,5
67171,5
111980,3
19018,5
296,8
71878,3
68948,3
37761,3
60038,3
47218,5
14022,3
25057,5
16709,8
49049,8
104261,3
71870,3
39681,8
104974,5
14418,8
18658,8
74786,8
63444,3
85013,3
716,3
6891,3
29228,3
51387,5
52761,8
114361,5
881,5
81259,5
37907,3
96710,5
109285,3
62950,5
23427,5
46783,5
11113,3
51321,3
47557,8
70375,5
58415,3
11498,3
31699,3
63614,8
78570,8
5361,8
77997,3
83045,3
23735,5
43797,5
1022,8
41650,5
33921,5
98125,5
9216,8
85843,5
98168,8
40425,3
54725,3
82654,3
12605,8
31662,8
104418,5
45996,3
113005,5
32613,3
7571,8
80523,3
94601,5
42553,8
1518,8
76303,8
8035,3
102539,5
70172,5
78234,3
69176,5
77661,8
2014,3
20597,3
64395,8
66152,5
9196,3
48114,3
54054,3
55710,3
60867,8
33536,8
66113,5
107575,3
103568,5
44938,8
16318,3
77915,5
99344,8
110830,3
98959,8
61242,5
42647,3
107250,8
25434,5
101105,3
60749,3
31677,8
58359,8
29272,5
17057,3
94991,3
18745,8
89148,8
16333,8
71923,3
11547,3
39343,5
12571,3
79949,8
61669,3
89004,8
96979,8
25432,5
107339,8
90774,5
45860,5
80837,3
66482,5
66119,3
86222,3
114906,3
21856,3
68376,8
20317,8
50647,8
49425,8
29221,3
59730,5
62858,5
11999,3
28895,3
86395,8
5261,8
30203,3
7323,8
68796,8
58657,5
98845,5
93217,8
2120,3
51559,8
87948,5
29050,8
54465,3
6047,5
57817,5
935,3
66858,5
72976,8
108520,5
113289,3
7019,3
69866,3
25762,5
4306,5
2830,3
46924,8
42601,5
40164,3
94092,5
13183,3
24915,5
83236,5
44032,3
104837,8
75925,8
16125,5
88205,3
97020,5
63438,5
7456,3
20689,3
58833,5
108616,8
61094,8
7048,5
13302,3
110682,8
50992,5
92531,3
73715,3
13338,8
99206,5
94530,5
78740,8
45192,8
58221,3
55857,8
89265,8
51128,8
2017,5
86617,5
116054,3
11806,3
65276,5
3639,5
77985,3
35691,5
21661,5
40112,8
60413,5
80168,3
56724,5
58069,5
94449,8
100266,3
94592,8
71528,8
63506,3
52633,5
68615,3
88708,8
95072,5
50634,5
110156,3
81041,8
3408,8
86214,8
35618,3
25874,5
100209,8
11782,8
65203,5
43206,8
88296,5
108402,3
50472,5
6034,8
55669,3
63331,3
53555,3
109340,5
64837,5
63121,3
59967,3
38715,5
28710,8
66184,8
43649,3
31848,3
21566,3
85120,5
30429,8
39928,8
62095,8
52947,5
104500,5
67415,8
14945,8
96115,8
49744,3
57923,3
41319,8
36095,3
1063,8
20454,3
58219,8
105938,3
82025,3
76720,8
2807,5
21306,8
70383,3
107389,3
116574,3
80937,8
10573,3
113374,3
33211,3
17864,3
99280,5
55133,3
108019,3
18584,8
33232,5
58882,3
101899,5
83922,3
44400,5
24345,8
73591,5
87211,3
53725,5
101746,3
82558,3
88320,3
87415,5
31285,5
41329,5
7114,3
67363,5
98309,3
104707,5
42278,3
54312,8
14652,8
35153,8
113092,5
54651,5
27623,8
4845,5
35811,3
52005,8
68911,8
52221,5
4352,5
94603,8
110287,5
83566,5
16218,5
108283,5
74157,8
88408,5
5516,8
46423,3
2163,5
35070,5
41138,3
16469,8
63058,3
5035,3
84872,8
9428,5
42950,3
29948,8
76268,5
10576,3
49367,5
96783,5
81099,8
102032,5
9089,8
65959,8
14950,3
2853,3
68527,3
57175,5
35719,3
114872,5
35809,5
81747,5
58807,5
55714,5
4127,3
28942,8
12178,5
16434,3
74247,5
57024,8
86228,8
45971,3
76324,3
22967,5
31154,8
16369,8
76729,3
90254,3
110390,8
19316,5
86113,3
85934,3
109265,5
4673,8
43438,8
12932,5
14799,3
49516,5
102482,5
87779,3
59130,8
25188,3
46834,5
63202,5
83227,5
91487,3
55690,8
37465,8
72104,3
71148,3
15552,5
97514,8
18845,5
20633,8
4590,8
15640,8
61378,5
65933,8
60876,5
52013,3
12563,3
64379,8
8163,5
105342,3
93541,3
38956,5
45906,3
90690,8
15609,5
26161,8
101997,8
92495,5
33684,3
62316,5
21146,3
80374,8
3214,8
116229,8
3013,3
94341,3
88475,3
3526,5
2659,5
40362,8
88700,3
111656,5
16157,8
60788,3
3936,8
53913,8
65436,8
17394,5
93953,5
97707,3
78908,5
57585,3
26986,5
17670,8
90072,5
61023,5
95406,3
7531,3
11893,3
55078,8
6450,8
112826,5
65665,8
58583,3
87204,5
7651,5
61309,3
27276,8
27637,5
37312,5
12332,3
97010,5
6688,3
38116,3
32202,8
96027,5
93899,3
79772,8
19854,3
10988,8
108015,8
99134,5
96568,3
103131,8
6419,5
35800,5
5365,3
80425,3
97206,8
45684,3
28864,8
50302,8
27443,5
110994,3
39967,8
75397,3
109158,8
42893,3
52548,8
98808,5
79608,8
53955,8
47811,8
66054,8
32483,8
30794,5
2843,5
111492,8
40465,5
68625,5
45058,8
91697,5
36424,5
45406,5
50081,5
51230,3
70199,3
23672,8
68101,3
103233,5
34896,5
67070,3
106285,5
3691,3
103910,5
30080,8
10582,8
13817,5
74976,5
41464,8
85413,8
105068,3
91150,5
113645,5
103090,8
54818,8
35764,8
17956,3
34742,3
37358,8
62009,5
85020,5
46737,8
8581,3
13470,8
93926,8
19305,3
25045,8
35475,3
76919,3
77489,8
95867,8
84757,8
23107,5
32123,5
43378,3
113641,8
12311,3
15944,3
9344,3
37575,5
91361,3
66197,3
24582,5
27376,5
113991,3
84877,3
69914,3
32353,8
70724,3
23020,8
102508,8
50509,3
49139,3
33347,3
71622,5
109863,5
29266,5
31162,8
107330,3
9365,8
80261,8
105767,8
14099,8
47843,5
65347,3
109694,3
17728,5
71574,8
18081,3
93763,3
34202,3
38299,8
39442,8
45347,3
21509,8
89637,3
34206,8
91441,5
115890,3
73040,5
66442,8
97768,8
98633,8
89422,8
12889,5
48919,8
77550,3
16324,3
67236,8
76877,5
70912,5
70913,5
103369,3
11063,8
99270,5
35914,5
16962,8
11639,3
71195,5
34635,3
39814,8
4443,8
85514,3
116757,3
33272,5
73338,8
66961,3
71673,3
78751,3
2903,5
92182,8
67693,5
98362,8
19751,8
10237,3
53133,3
97378,8
58230,5
58874,8
96103,8
43914,8
25334,3
4528,3
95585,8
87101,3
39782,3
6303,3
9445,8
59579,8
69706,8
104745,8
112273,8
86218,8
56976,5
51961,8
32413,5
10121,8
69621,8
109108,3
109700,8
39710,3
29345,5
43539,3
48826,8
66840,5
71544,3
87511,3
98839,3
37215,3
45510,3
44750,3
42911,5
28220,8
95837,5
63694,8
108749,3
91597,3
5981,8
28855,3
15719,5
6612,3
90029,3
50710,3
17236,3
27734,3
54146,3
36366,3
23347,3
87331,5
80616,8
46026,5
61799,3
48745,8
107169,5
62845,5
66695,5
90207,5
19526,3
54502,8
108160,3
68761,3
44297,8
92882,5
69671,3
58759,3
81407,8
46332,5
32655,8
26891,3
84638,8
16141,3
10462,8
8885,8
101700,8
33965,8
69474,8
37034,5
42877,5
88703,8
17246,3
40223,3
112554,8
1947,5
75024,8
60181,3
13688,3
20760,8
27101,5
63675,3
98634,3
16774,3
75370,5
19963,5
5321,3
104846,3
62812,8
44868,8
57623,8
57779,5
93204,5
80763,8
69508,8
110107,8
34965,5
27042,8
23729,3
85847,5
5438,8
63048,8
13081,5
84011,3
23111,5
1563,8
19948,3
39336,3
61762,8
42140,3
102284,5
115910,8
21403,5
72836,3
99988,5
2032,8
15215,3
65722,5
87775,3
108303,8
115062,5
67642,8
90115,5
68186,5
84537,3
64109,5
25782,5
51502,8
23353,8
53249,5
24626,5
25280,3
75283,8
29590,3
82997,3
114993,5
52835,8
67878,3
52046,8
87079,3
99055,3
70352,5
114688,3
14530,5
49587,3
68237,8
32664,8
45626,3
74701,8
4433,8
49545,3
33935,5
105361,5
104179,8
57152,8
55336,5
16790,3
91191,5
59576,5
31048,5
21884,8
101476,5
11201,5
30471,5
65435,3
88476,8
20012,3
22172,5
70088,3
114944,3
81685,5
65895,3
61218,5
57525,5
108257,8
36663,8
33182,3
14759,3
15412,5
78323,3
116035,3
18480,3
107217,5
47559,3
44779,8
107536,3
64604,8
89889,8
62466,5
73862,8
10367,3
40394,3
115286,5
80783,8
40212,3
61818,3
43898,3
38594,8
12075,3
61052,3
9042,3
30659,3
47071,3
84157,5
18049,5
11047,8
92706,8
73623,5
92967,3
8246,3
32002,5
13166,3
63820,8
43379,8
111896,3
16365,3
13544,8
116316,5
92427,3
49875,8
113106,3
87664,5
13728,8
49591,5
14843,3
69202,3
93228,8
73001,3
96819,5
113129,3
90664,3
45564,3
34953,8
39918,5
108680,5
82530,3
24791,3
30253,8
49970,3
40611,8
59964,3
96591,8
109689,5
89693,8
25418,3
75665,3
96403,3
50937,8
24231,3
34527,5
23400,8
26959,5
92662,8
86652,3
54360,3
90268,5
48681,8
77912,8
4135,5
8127,5
15193,3
30957,5
16485,8
64201,5
89352,8
91703,3
28214,8
81493,5
12670,8
100013,3
29553,3
16370,3
105234,8
21816,3
65157,3
59645,5
106244,8
71852,3
72448,3
47519,8
88396,3
32926,3
17080,8
32626,3
107591,5
14003,3
2963,5
95581,3
109801,5
113774,8
115968,3
67392,8
34321,3
15518,3
105238,8
65335,8
101315,5
22725,8
47581,3
2132,3
88336,3
23224,8
6870,3
30811,8
106743,8
112536,3
57433,5
47782,5
18570,3
60578,3
14549,8
25860,5
61308,8
52683,8
69190,8
107937,8
7149,8
75961,3
91811,3
24230,8
86772,3
104272,3
107162,3
23109,8
55931,5
9540,3
84634,3
86105,3
74859,5
19094,3
3407,8
102306,3
84786,3
18061,5
4810,3
62934,5
12725,5
94165,5
116634,5
73505,8
92034,8
15902,8
70713,5
58838,5
81180,3
61209,3
116188,8
46120,3
59768,8
73297,5
4610,3
18512,8
85057,5
86814,8
6942,3
112082,3
101387,8
72984,3
101952,8
87912,8
13125,8
25987,8
20052,5
92794,3
88003,8
26226,5
111729,3
9916,8
97773,5
41739,3
51217,5
62788,3
81656,3
1604,5
91643,5
48866,8
27467,8
10583,8
90686,5
6782,3
97458,8
67860,8
17395,5
113756,3
2175,5
28692,5
64726,5
81819,5
79318,8
68570,3
106800,3
14648,5
78209,8
30814,3
23655,5
19960,5
116471,5
74413,8
88727,8
68025,3
37494,5
45941,3
107969,5
51490,5
23721,8
99223,3
30255,8
74423,5
4914,3
93336,3
80433,3
19017,5
72055,8
42874,3
46066,3
38477,3
76611,5
79921,8
8723,3
83653,8
23134,8
62464,5
69124,5
116370,5
29972,3
3356,3
114109,8
100018,8
31530,8
14437,8
21317,3
5676,5
81498,8
27399,8
57508,8
25840,5
61180,8
10989,5
55742,8
84513,5
65673,8
93586,5
7596,8
70249,5
72823,8
4203,3
44973,5
109420,8
59150,8
112279,8
83291,3
26279,5
3956,8
50560,5
62122,8
1435,3
33338,8
105496,5
21808,3
47395,8
68982,8
63704,8
84376,8
99347,8
21626,3
106511,5
93795,5
34691,5
5919,8
20167,8
34229,8
95935,5
18274,3
84324,3
32416,5
577,3
55820,8
89765,5
19550,3
16610,5
53782,5
68591,3
67564,3
96522,3
45831,5
78201,3
46031,5
53750,8
28632,8
76272,3
37250,3
103238,5
19141,5
68829,3
40231,5
94621,5
91336,3
64663,5
28843,3
21214,8
27715,8
335,5
31759,3
36115,5
56365,5
17836,3
102546,5
72861,8
9462,5
82500,8
3087,3
59610,8
82805,3
47095,3
63397,3
53363,5
102225,5
113533,5
42027,8
94891,3
34904,5
20030,3
110749,3
61509,8
55073,3
102322,3
84249,8
19739,5
85793,5
68272,8
50204,8
71565,5
67656,3
4422,3
101563,8
19030,5
46606,3
38900,5
32790,5
60443,5
72639,3
55010,3
90622,8
106009,3
55048,5
63815,8
110840,8
89077,8
69953,8
84965,3
4850,8
24871,8
58008,3
81198,8
56612,8
35160,5
100512,3
66052,5
86352,8
84075,3
32903,3
113837,3
102750,8
44579,3
79500,8
100903,3
26041,3
86339,3
96907,5
3574,8
34912,3
95352,8
106345,5
62500,5
91048,5
78575,3
41748,8
35913,5
93335,3
24770,3
91894,5
16330,3
101493,5
78543,5
58550,3
48395,8
22221,3
18112,8
109088,8
9407,3
40947,5
4697,3
69751,3
29516,3
74070,3
110015,3
53593,5
82376,8
18113,3
43054,5
114131,8
17811,5
78881,3
77831,3
8187,3
24863,8
110476,8
72241,8
15889,8
55592,5
30220,3
115548,8
43786,8
83392,8
80085,8
17244,3
109559,5
62271,8
114462,8
46144,5
51151,3
108834,3
113116,8
78354,8
60310,8
95217,5
72855,8
32269,5
93971,5
53494,5
77261,3
113664,3
75394,3
107839,8
63915,3
22174,5
27417,3
22878,5
74397,3
112710,8
105487,5
69310,3
47200,3
10637,5
38424,8
12603,3
60246,8
10501,8
87394,3
7000,5
30412,5
69574,3
21523,8
16275,5
31850,8
33399,8
10465,8
88817,5
57934,3
78518,8
96557,8
104850,5
56685,5
49040,8
115198,5
70554,3
56088,5
28739,5
94288,8
67800,8
97651,5
69988,5
90184,5
42740,8
37384,8
53859,8
110628,5
114774,8
54884,3
24263,3
83162,8
5016,5
114008,5
79857,3
47503,3
30479,8
99738,8
32908,8
32873,8
90315,3
34481,8
116278,8
87498,5
10035,5
12133,3
88544,5
12928,8
72213,8
853,8
87005,3
100968,8
87533,3
103526,5
33813,5
65420,5
108219,8
29925,5
59037,8
105119,3
62539,5
16689,3
102563,8
30532,8
24892,3
90779,3
85485,8
28636,3
8828,5
69217,5
4916,5
23808,3
8734,8
14541,8
54766,3
108555,5
56409,8
46681,5
46414,8
14082,8
105064,3
66297,8
102019,8
114114,8
85988,5
67219,3
74586,8
110189,8
89602,3
20082,3
42279,3
83699,3
55727,3
15788,5
72176,5
80787,8
13387,8
90807,8
78555,5
21704,3
6986,3
26551,8
2584,8
63994,3
3855,5
71610,8
31231,5
34287,8
76646,8
77877,3
89243,5
30703,5
12974,3
13461,8
11152,5
25049,5
68041,3
16853,5
30668,3
96332,3
115514,3
104675,3
71650,5
65896,3
106898,3
15162,5
67542,3
71138,8
91645,5
8412,3
90636,3
45186,5
15782,3
29957,8
7682,8
76548,5
61612,5
88696,8
99620,8
22080,5
37772,3
12242,5
104032,3
113103,8
91785,8
98918,8
39743,3
3750,3
24986,8
8088,3
63237,3
76525,8
886,3
31398,5
34590,8
116331,5
65691,3
36342,3
41939,8
90307,8
24361,8
53322,5
57552,5
16839,8
30572,3
71242,3
31714,8
106361,5
55925,8
98430,5
103653,3
92990,3
99576,5
108154,8
70189,5
14849,5
54929,8
3542,8
77668,3
65195,8
95343,3
50189,3
29754,3
78183,3
23869,8
37385,3
110203,5
18513,3
32110,8
86679,5
115009,8
130,3
4778,5
102671,5
60614,5
34575,3
98117,5
24888,3
101022,8
61098,3
73938,5
72924,5
17826,5
41630,8
91609,8
48025,8
106286,5
13164,3
6337,3
91293,8
95547,3
19505,5
55446,8
33089,8
47645,3
94215,5
80054,5
79193,5
8927,8
84044,5
71702,5
88614,8
7961,5
109846,3
48571,5
76942,5
19913,8
36656,3
80823,8
61195,3
101806,3
53703,8
112072,3
104534,5
29053,3
75762,5
22942,8
53645,5
7893,3
9034,3
19279,3
77299,5
34559,5
43995,3
72327,8
23043,8
22977,3
2758,8
96726,8
33776,3
37032,3
39418,3
36237,3
69278,5
59361,5
57835,8
105285,8
38093,3
45761,5
22407,3
42347,3
16680,3
28630,3
33854,3
110666,8
69488,5
81760,5
33251,5
93975,5
25930,3
16909,5
94293,5
42617,8
14019,8
4818,5
103283,5
93916,3
57060,5
65864,5
67845,8
99291,8
23251,5
98577,3
83676,3
101759,5
107028,8
3711,8
38854,5
84815,8
13126,5
90132,5
85279,5
81034,8
58494,3
63293,5
18710,8
43292,5
77048,5
93956,5
85781,8
60585,3
108608,8
41460,5
13735,5
68676,3
32672,8
24960,8
103092,3
67698,3
39023,3
15596,5
84633,3
13730,3
99131,8
44450,5
44363,8
18971,3
22634,5
112822,3
83406,5
88764,8
57055,3
61991,3
44558,8
3707,5
83076,5
72955,3
52818,3
52654,3
80810,8
74547,8
12475,3
88137,5
97676,8
35614,8
89391,8
236,8
65430,8
71428,5
65658,5
61343,8
116693,8
59811,8
71819,5
98662,3
43448,5
63681,3
34484,5
48586,5
108288,5
51425,8
39314,8
109253,8
63538,3
78790,8
100698,8
63239,3
116427,3
76102,8
63480,3
111961,8
43886,3
55312,8
94381,3
52676,5
77090,3
2344,8
32488,8
115299,3
96504,5
36385,8
62514,3
94781,3
33494,5
165,3
85216,8
73337,5
87532,3
17609,3
95187,5
37409,8
100601,5
99025,5
13075,3
111990,3
46123,3
21057,3
72691,8
33138,3
93738,3
869,8
50534,5
105147,8
67291,8
844,3
80690,8
26571,8
83205,3
24555,3
60329,3
47950,5
2021,5
67157,8
100117,3
36881,8
47457,5
68590,3
30620,8
73422,8
113620,8
28318,3
48309,3
27199,8
78764,8
103470,8
61750,8
40059,8
90676,5
11723,8
99864,3
29951,5
29131,8
34453,5
31327,8
6552,5
95152,8
45883,8
42831,3
72409,3
77706,8
109702,8
1914,5
88049,3
70698,3
34602,3
104765,8
16863,5
72660,8
114234,5
32434,8
82779,3
41667,5
94169,8
44994,5
3479,3
34513,3
70017,8
98463,8
99797,3
101881,3
46165,5
44456,5
17665,5
90589,5
71483,5
103784,8
115879,8
24063,8
113266,5
25715,3
25989,3
103928,8
20569,3
56176,8
30308,8
21893,8
53426,3
26138,8
60629,5
76261,3
51257,8
100839,8
99744,8
69119,8
32351,8
106222,3
48582,8
52480,3
56444,5
97249,3
82752,5
19171,3
54687,8
51669,8
58691,3
113131,3
35878,3
59981,3
108681,5
114473,8
20947,5
49758,3
48956,5
55632,8
93838,3
35625,5
27434,3
67334,5
4260,5
35651,3
65059,8
110531,8
31329,5
34006,3
10821,8
81465,3
74787,3
20240,3
107722,8
115201,3
100683,8
76801,5
75535,8
49584,3
62815,8
25720,3
107676,8
47310,8
91207,5
11377,8
31672,8
39346,5
99565,8
9406,5
10684,5
64735,5
103846,3
100776,8
24879,3
61251,8
66288,8
105527,3
108775,3
49559,5
26287,3
114550,5
12478,8
104926,8
54221,8
21083,3
19149,5
17991,3
5372,3
49936,8
310,5
18059,8
8150,3
80195,3
77605,8
111791,3
80375,3
92851,5
104719,5
4087,5
74462,8
6756,8
114711,5
87997,3
47601,8
98447,5
96168,3
76505,3
19976,5
76874,3
100748,3
7932,3
16807,8
106555,3
59538,8
22431,5
47244,8
38097,8
11397,3
113217,5
52457,3
78728,3
36587,8
81170,8
77000,3
7107,5
114390,8
60726,5
93533,3
67158,5
63145,3
53518,8
105659,8
3875,5
113588,8
77403,8
99626,3
41102,5
36736,5
108685,3
15989,8
52407,3
19749,5
9811,3
82657,3
43644,8
91432,8
54298,3
47646,3
11998,3
331,3
3522,8
89385,3
93897,3
44570,3
9676,3
103897,5
114046,5
91610,5
101224,3
9531,8
68243,8
70410,8
107145,8
75158,8
59385,8
98550,5
100956,8
102432,5
73964,8
34648,8
28807,8
52837,8
75305,3
44395,5
23330,8
21955,3
61802,5
98071,3
2419,8
3939,8
44778,8
71255,5
93847,8
46362,8
80312,5
67240,3
104624,3
36104,3
87014,8
107354,5
53457,5
20854,5
53826,3
92252,5
15029,5
35472,5
88676,3
24936,3
43482,3
83728,8
76923,5
48359,3
79170,3
30575,5
108653,8
48566,3
50077,5
36718,3
50398,5
82858,3
48198,3
94319,8
10975,3
26797,3
41340,5
109268,8
107736,3
8137,3
84574,3
48307,5
13312,8
69762,5
12970,3
100559,8
36446,8
27055,3
76333,3
50066,8
58120,3
32511,3
68422,8
41627,3
38536,5
26720,3
27045,5
10256,8
20756,3
67950,5
6977,3
524,8
75084,3
5922,8
52226,5
49145,5
98551,3
95678,3
89279,3
26081,3
78995,8
16244,3
26985,8
96295,8
57575,3
95526,3
99843,8
35509,5
66808,3
25919,3
109396,8
19901,5
36865,8
31445,8
55830,8
9209,5
59625,8
62501,8
17066,5
111952,3
18867,3
1737,8
37810,3
723,8
3819,5
105686,5
53320,8
95415,8
62473,8
